product_seq,product_category,product_nme,product_rank,product_good,product_date,mall_count,collection_date,mall_seq,mall_nme,mall_price,mall_good,mall_price_date,screen_size,resolution,ram,embed_memory,external_memory_type,operating_system,agency
1, 휴대폰 ,삼성전자 갤럭시 S8 ,1,308,2017-04-01,126,2018-07-24 13:57,1,인터파크,236000,6,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,2,인터파크,236290,3,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,3,G마켓,241100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,4,인터파크,250000,5,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,5,인터파크,261800,3,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,6,인터파크,266500,4,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,7,인터파크,326960,9,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,8,11번가,332710,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,9,현대Hmall,342990,9,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,10,11번가,352160,2,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,11,11번가,356800,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,12,공식직영가입센터,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,13,Tworld온라인샵,381100,3,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,14,SK공식가입센터,381100,8,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,15,SK공식온라인가입센터,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,16,폰스토어,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,17,폰그라운드,381100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,18,11번가,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,19,공식온라인쇼핑몰,381100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,20,SK전용몰,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,21,아이라이크폰,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,22,인터파크,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,23,꿀빠는폰,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,24,SKT공식모바일샵,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,25,티다이렉트샵,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,26,폰다나와,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,27,폰도라모바일,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,28,일루모바일,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,29,SK스마트샵,381100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,30,청솔모바일,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,31,맛폰,381100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,32,S모바일플러스,381100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,33,폰도,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,34,빵삼텔레콤,381100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,35,모비폰,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,36,테라폰,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,37,아이모바일,381100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,38,유니온모바일,381100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,39,테라폰,408700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,40,유니온모바일,408700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,41,모비폰,408700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,42,빵삼텔레콤,408700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,43,인터파크,409300,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,44,11번가,413820,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,45,인터파크,414450,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,46,유니온모바일,415600,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,47,유니온모바일,426000,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,48,11번가,432170,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,49,유니온모바일,436300,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,50,테라폰,439800,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,51,아이라이크폰,439800,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,52,유니온모바일,439800,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,53,빵삼텔레콤,439800,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,54,유니온모바일,450100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,55,11번가,452770,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,56,유니온모바일,459300,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,57,테라폰,459300,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,58,빵삼텔레콤,459300,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,59,모비폰,460500,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,60,아이라이크폰,460500,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,61,유니온모바일,460500,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,62,유니온모바일,481200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,63,테라폰,481200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,64,아이라이크폰,481200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,65,빵삼텔레콤,481200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,66,11번가,481940,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,67,유니온모바일,484600,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,68,유니온모바일,488100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,69,유니온모바일,495000,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,70,인터파크,502970,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,71,빵삼텔레콤,512200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,72,테라폰,512200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,73,유니온모바일,512200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,74,11번가,514400,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,75,유니온모바일,515700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,76,유니온모바일,519100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,77,유니온모바일,529500,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,78,싸유,546700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,79,빵삼텔레콤,546700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,80,모비폰,546700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,81,테라폰,546700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,82,아이라이크폰,546700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,83,유니온모바일,546700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,84,유니온모바일,550200,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,85,SKT온라인공식직영점,552500,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,86,유니온모바일,553600,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,87,유니온모바일,595000,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,88,테라폰,621500,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,89,테라폰,634100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,90,유니온모바일,636400,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,91,인터파크,655760,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,92,인터파크,700400,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,93,롯데아이몰,737030,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,94,11번가,742580,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,95,모바일프리,799700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,96,빵삼텔레콤,799700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,97,인터파크,799700,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
1, 휴대폰 ,삼성전자 갤럭시 S8,1,308,2017-04-01,126,2018-07-24 13:57,98,11번가,1128000,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,SKT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,99,인터파크,272370,4,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,100,인터파크,343260,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,101,KT공식직영가입센터,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,102,KT공식몰,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,103,KT프라자,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,104,KT몰,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,105,롯데아이몰,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,106,KT온라인쇼핑몰,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,107,KT베스트폰,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,108,티엔샵다이렉트S,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,109,KT공식직영몰,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,110,11번가,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,111,폰클릭,373100,2,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,112,케이티중앙프라자,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,113,pansamall,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,114,인터파크,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,115,폰그라운드,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,116,싸유,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,117,맛폰,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,118,KT공식스토어,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,119,KT모바일,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,120,모비폰,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,121,빵삼텔레콤,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,122,엠엔프라이스,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,123,아이모바일,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,124,일루모바일,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,125,세티즌,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,126,폰하우스,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,127,KTShop,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,128,KT가입센터,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,129,아이라이크폰,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,130,유니온모바일,373100,1,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
2, 휴대폰 ,삼성전자 갤럭시 S8,2,72,2017-02-01,100,2018-07-24 13:57,131,폰다나와,373100,0,2018-07-24,14.65,2960x1440,4,64,MicroSD,안드로이드7.0누가,KT
